person_id,name,category
108747,Enterprise Infrastructure,Domains
108747,Jumper,Traits
108747,Manager,Experiences
108775,Engineering,Function Types
108775,Junior,Experiences
108775,Mid-Level,Experiences
108800,Engineering,Function Types
108800,Junior,Experiences
108800,Mid-Level,Experiences
108914,C#,Languages
108914,Engineering,Function Types
108914,Java,Languages
108914,Jumper,Traits
108914,Junior,Experiences
108914,Lead,Experiences
108914,Mid-Level,Experiences
108914,PERL,Languages
108914,Senior,Experiences
108927,Backend,Specialties
108927,C/C++,Languages
108927,Engineering,Function Types
108927,Frontend,Specialties
108927,HTML5/CSS3,Languages
108927,Javascript,Languages
108927,Jumper,Traits
108927,Mid-Level,Experiences
108927,Mobile,Specialties
108927,PHP,Languages
108927,Senior,Experiences
109005,Apache Hadoop,Technologies
109005,C#,Languages
109005,C/C++,Languages
109005,Engineering,Function Types
109005,Hopper,Traits
109005,Java,Languages
109005,Javascript,Languages
109005,Mobile,Specialties
109005,Objective-C,Languages
109005,Product Management,Function Types
109005,Scala,Languages
109005,Senior,Experiences
109005,Spring,Technologies
109009,C#,Languages
109009,C/C++,Languages
109009,Engineering,Function Types
109009,Enterprise Infrastructure,Domains
109009,Junior,Experiences
109009,Lead,Experiences
109009,Manager,Experiences
109009,Mid-Level,Experiences
109009,Python,Languages
109009,Senior,Experiences
109011,Apache Hadoop,Technologies
109011,Data,Function Types
109011,Django,Technologies
109011,Engineering,Function Types
109011,Javascript,Languages
109011,Jumper,Traits
109011,Junior,Experiences
109011,Likely to Move,Traits
109011,Machine Learning,Skills
109011,Mid-Level,Experiences
109011,Mobile,Specialties
109011,Node.js,Technologies
109011,Python,Languages
109011,Redis,Technologies
109011,Ruby,Languages
109011,Scala,Languages
109011,Senior,Experiences
109015,C#,Languages
109015,C/C++,Languages
109015,Django,Technologies
109015,Engineering,Function Types
109015,Java,Languages
109015,Javascript,Languages
109015,Jumpy,Traits
109015,Junior,Experiences
109015,Machine Learning,Skills
109015,Mid-Level,Experiences
109015,.NET,Technologies
109015,PERL,Languages
109015,PHP,Languages
109015,Python,Languages
109015,Redis,Technologies
109015,Senior,Experiences
109026,Apache Struts,Technologies
109026,Architect,Experiences
109026,Backend,Specialties
109026,C/C++,Languages
109026,Consumer App,Domains
109026,Consumer Infrastructure,Domains
109026,Engineering,Function Types
109026,Enterprise App,Domains
109026,Enterprise Infrastructure,Domains
109026,Hibernate,Technologies
109026,Java,Languages
109026,Jumpy,Traits
109026,Lead,Experiences
109026,Likely to Move,Traits
109026,Mid-Level,Experiences
109026,Senior,Experiences
109026,Step-Up VP,Experiences
109029,C/C++,Languages
109029,Consumer App,Domains
109029,Consumer Infrastructure,Domains
